
# Histogram of root heights across sites : 
0	0.0046458	0.0048327000000000005	0.0050196	0.0059541	0.007022100000000001	0.0071289000000000005	0.0072357
499	0.0046296	0.0048156	0.0050016	0.0059316	0.007047600000000001	0.007149900000000001	0.007261500000000001
998	0.0046296	0.0048156	0.0050016	0.0059223	0.007047600000000001	0.0071313	0.007261500000000001
1497	0.0046296	0.0048156	0.0050016	0.0059316	0.007047600000000001	0.0071313	0.007261500000000001
1996	0.0046296	0.0048156	0.0050016	0.0059316	0.007047600000000001	0.0071313	0.007261500000000001
2495	0.0046296	0.0048156	0.0050016	0.0059223	0.007047600000000001	0.007149900000000001	0.007261500000000001
2994	0.0046296	0.0048156	0.0050016	0.0059316	0.007047600000000001	0.007149900000000001	0.007261500000000001
3493	0.0046296	0.0048156	0.0050016	0.0059316	0.007047600000000001	0.0071313	0.007261500000000001
3992	0.0046332	0.0048204	0.0050076	0.005967	0.00702	0.007137	0.0073008
4491	0.015382400000000001	0.0156256	0.0157472	0.0166592	0.022192	0.0263264	0.0297312
4990	0.015219900000000001	0.015499200000000001	0.015738600000000002	0.0165765	0.019130100000000004	0.0219231	0.025075200000000006
5489	0.0152136	0.015467999999999999	0.0156906	0.0165174	0.017980200000000002	0.018807	0.0207468
5988	0.0151069	0.0154259	0.0156811	0.0164786	0.0178503	0.0183926	0.0192858
6487	0.0150992	0.015320799999999999	0.0156255	0.0164565	0.0176476	0.0181739	0.0188664
6986	0.015075	0.0153	0.015624999999999998	0.016425	0.017675	0.01815	0.018824999999999998
7485	0.01505	0.01525	0.0156	0.016425	0.017625	0.018099999999999998	0.018799999999999997
7984	0.015051000000000002	0.015248600000000001	0.015619100000000002	0.016434200000000003	0.0176198	0.018089100000000004	0.018756000000000002
8483	0.015075700000000001	0.015298	0.015619100000000002	0.016434200000000003	0.0176445	0.0181138	0.018780700000000004
8982	0.015075700000000001	0.015298	0.015619100000000002	0.016434200000000003	0.0176445	0.018138500000000002	0.018780700000000004
9481	0.014559	0.0151076	0.0154874	0.0164158	0.017597400000000003	0.0181038	0.018779
9980	0.0083368	0.0084784	0.0085964	0.009422400000000001	0.0166676	0.016998	0.0172576
10479	0.0082617	0.0083702	0.0085221	0.0090429	0.010844	0.0155963	0.0162473
10978	0.0082665	0.0083517	0.0085008	0.0089907	0.0097362	0.010779899999999999	0.012632999999999998
11477	0.0082665	0.0083304	0.0085008	0.008969399999999999	0.009651	0.0103326	0.0109929
11976	0.008246999999999999	0.008327999999999999	0.00849	0.008962499999999998	0.009543	0.009947999999999999	0.010474499999999998
12475	0.008246999999999999	0.008327999999999999	0.00849	0.008962499999999998	0.0095295	0.009866999999999999	0.010433999999999999
12974	0.008246999999999999	0.008327999999999999	0.008476499999999998	0.008948999999999999	0.009475499999999998	0.009691499999999999	0.010258499999999999
13473	0.0081982	0.0083094	0.008462299999999999	0.0089488	0.0094631	0.009671599999999999	0.0100886
13972	0.0081949	0.0083146	0.0084609	0.0089397	0.0094584	0.0096579	0.0100303
14471	0.0082029	0.0083077	0.0084518	0.0089365	0.0094343	0.0096046	0.0098666
14970	0.008193	0.00831	0.008453	0.008934000000000001	0.009415	0.009558	0.009805000000000001
15469	0.0081815	0.0083125	0.0084566	0.008928199999999999	0.0094129	0.009557	0.0098059
15968	0.0080748	0.0082732	0.0084096	0.0089304	0.009414	0.009538000000000001	0.0096992
16467	0.008014799999999999	0.0082794	0.0084054	0.008922	0.0094008	0.0095268	0.009677999999999999
16966	0.008178600000000001	0.008292	0.0084306	0.008922	0.0093882	0.0095142	0.009677999999999999
17465	0.008178600000000001	0.008292	0.0084306	0.008922	0.0093882	0.0095142	0.009677999999999999
17964	0.0081912	0.008304599999999999	0.0084306	0.008922	0.0093882	0.0095142	0.009677999999999999
18463	0.0082056	0.0083109	0.008439599999999998	0.008930999999999998	0.009387299999999998	0.009516	0.009679799999999999
18962	0.0082056	0.0083109	0.008451299999999998	0.008930999999999998	0.009387299999999998	0.009516	0.009679799999999999
19461	0.0082056	0.0083109	0.008451299999999998	0.008930999999999998	0.009387299999999998	0.009516	0.009679799999999999
19960	0.0082056	0.0083109	0.008451299999999998	0.008930999999999998	0.009387299999999998	0.009516	0.009679799999999999
20459	0.0082056	0.0083109	0.008451299999999998	0.008930999999999998	0.009387299999999998	0.009516	0.009679799999999999
20958	0.0082056	0.0083109	0.008451299999999998	0.008930999999999998	0.009387299999999998	0.009516	0.009679799999999999
21457	0.0082056	0.0083109	0.008451299999999998	0.008930999999999998	0.009387299999999998	0.009516	0.009679799999999999
21956	0.0082056	0.0083109	0.008451299999999998	0.008930999999999998	0.009387299999999998	0.009516	0.009679799999999999
22455	0.0081982	0.0083053	0.0084481	0.0089241	0.0093882	0.009519099999999999	0.0096738
22954	0.0081982	0.0083053	0.0084481	0.0089241	0.0093882	0.009519099999999999	0.0096738
23453	0.0081982	0.0083053	0.0084481	0.0089241	0.0093882	0.009519099999999999	0.0096738
23952	0.0081982	0.0083053	0.0084243	0.0089241	0.0093882	0.0095072	0.0096738
